Compound,mp-id,log10_melt_temp_K,delta_T_vegard,melt_temp_K,melt_temp_C,coh_en,bulk_m,shear_m,form_e_per_atom,e_per_atom,density,%ic,M_ave,M_aveX,M_sd,M_sdX,M_harm,M_harmX,M_geo,M_geoX,M_quad,M_quadX,radius_ave,radius_aveX,radius_sd,radius_sdX,radius_harm,radius_harmX,radius_geo,radius_geoX,radius_quad,radius_quadX,atomic_num_ave,atomic_num_aveX,atomic_num_sd,atomic_num_sdX,atomic_num_harm,atomic_num_harmX,atomic_num_geo,atomic_num_geoX,atomic_num_quad,atomic_num_quadX,row_ave,row_aveX,row_sd,row_sdX,row_harm,row_harmX,row_geo,row_geoX,row_quad,row_quadX,group_ave,group_aveX,group_sd,group_sdX,group_harm,group_harmX,group_geo,group_geoX,group_quad,group_quadX,electro_ave,electro_aveX,electro_sd,electro_sdX,electro_harm,electro_harmX,electro_geo,electro_geoX,electro_quad,electro_quadX,vol_ave,vol_aveX,vol_sd,vol_sdX,vol_harm,vol_harmX,vol_geo,vol_geoX,vol_quad,vol_quadX,melt_temp_ave,melt_temp_aveX,melt_temp_sd,melt_temp_sdX,melt_temp_harm,melt_temp_harmX,melt_temp_geo,melt_temp_geoX,melt_temp_quad,melt_temp_quadX,compound_type
MgCl2,mp-23210,2.99438315,565.0833333,987.15,714.0,3.41756098,38.69232498,12.38100445,-2.253713057,-3.621912347,2.055141071,57.49825279,29.879,31.737,5.574,15.53366667,28.83915677,30.75140662,29.35447436,31.26083222,30.39447511,32.16915419,1.25,1.166666667,0.25,0.166666667,1.2,1.125,1.224744871,1.144714243,1.274754878,1.190238071,14.5,15.33333333,2.5,7.333333333,14.06896552,14.92682927,14.28285686,15.13653129,14.71393897,15.51343504,3.0,3.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,9.5,12.0,7.5,10.66666667,3.578947368,4.857142857,5.830951895,8.329954186,12.10371844,13.92838828,2.235,2.543333333,0.925,1.67,1.852170022,2.148581315,2.034600698,2.356216287,2.418853034,2.68869857,15.695,16.26,1.695,6.926666667,15.51194648,16.09120952,15.6032048,16.17741276,15.78626143,16.33834141,547.3,422.0666667,375.7,193.2666667,289.3966746,235.507732,397.9783914,300.6621481,663.8431893,551.0057834,hal
MgF2,mp-1249,3.186433625,1192.796667,1536.15,1263.0,4.963594563,106.4815126,47.51842155,-3.849827535,-5.329159597,3.034476004,83.17366555,21.6517016,20.7672688,2.6532984,4.563935467,21.3265543,20.48959159,21.48851297,20.62417612,21.81366944,20.91739048,1.0,0.833333333,0.5,0.166666667,0.75,0.642857143,0.866025404,0.721124785,1.118033989,0.957427108,10.5,10.0,1.5,2.0,10.28571429,9.818181818,10.39230485,9.905781747,10.60660172,10.09950494,2.5,2.333333333,0.5,0.333333333,2.4,2.25,2.449489743,2.289428485,2.549509757,2.380476143,9.5,12.0,7.5,10.66666667,3.578947368,4.857142857,5.830951895,8.329954186,12.10371844,13.92838828,2.645,3.09,1.335,2.216666667,1.971190926,2.369909091,2.283374695,2.747973118,2.962811165,3.336510153,12.6,12.13333333,1.4,2.8,12.44444444,12.0,12.52198067,12.06483426,12.67753919,12.20491704,488.265,343.3533333,434.735,271.98,101.1913408,78.03223429,222.2795312,138.2925323,653.756247,534.6836828,hal
MgI2,mp-23205,2.959112973,344.5833333,910.15,637.0,2.42182103,19.45065656,8.149289449,-1.031390208,-2.57969489,3.892507414,36.59484381,75.604735,92.70464667,51.299735,76.50131333,40.79656047,52.72066417,55.53749313,73.15036345,91.36596065,104.5629349,1.45,1.433333333,0.05,0.433333333,1.448275862,1.431818182,1.449137675,1.432569751,1.450861813,1.434108318,32.5,39.33333333,20.5,31.33333333,19.56923077,24.77922078,25.21904043,32.30310941,38.42525211,43.8254112,4.0,4.333333333,1.0,2.333333333,3.75,4.090909091,3.872983346,4.217163327,4.123105626,4.434711565,9.5,12.0,7.5,10.66666667,3.578947368,4.857142857,5.830951895,8.329954186,12.10371844,13.92838828,1.985,2.21,0.675,1.336666667,1.755465995,1.979886364,1.866708333,2.100607232,2.096628246,2.29980434,19.86,21.81333333,5.86,12.48,18.13091641,20.10871184,18.97577403,21.00019471,20.70650139,22.50212434,654.925,565.5666667,268.075,49.76666667,545.1960912,479.7400855,597.5471111,516.9267037,707.6658542,619.4715073,hal
MgO,mp-1265,3.494870867,2636.25,3125.15,2852.0,5.52037899,139.8038236,82.96123149,-3.062430027,-5.98371072,3.471430968,67.832868,20.1522,20.1522,4.1528,4.1528,19.29642506,19.29642506,19.71967081,19.71967081,20.57563882,20.57563882,1.05,1.05,0.45,0.45,0.857142857,0.857142857,0.948683298,0.948683298,1.142365966,1.142365966,10.0,10.0,2.0,2.0,9.6,9.6,9.797958971,9.797958971,10.19803903,10.19803903,2.5,2.5,0.5,0.5,2.4,2.4,2.449489743,2.449489743,2.549509757,2.549509757,9.0,9.0,7.0,7.0,3.555555556,3.555555556,5.656854249,5.656854249,11.40175425,11.40175425,2.375,2.375,1.065,1.065,1.897431579,1.897431579,2.122828302,2.122828302,2.602854203,2.602854203,15.68,15.68,1.68,1.68,15.5,15.5,15.58974022,15.58974022,15.76974318,15.76974318,488.9,488.9,434.1,434.1,103.4575578,103.4575578,224.9008671,224.9008671,653.8088559,653.8088559,ox
Mn3O4,mp-18759,3.264144617,1154.835714,1837.15,1564.0,5.659831285,131.2578166,48.67671157,-2.064789107,-7.69696494,4.592823197,59.05846039,35.4687225,32.68739071,19.4693225,14.40236214,24.78171457,22.97972574,29.64752531,27.14683468,40.46090452,37.94448871,1.0,0.942857143,0.4,0.257142857,0.84,0.794594595,0.916515139,0.862691635,1.077032961,1.022601724,16.5,15.28571429,8.5,6.142857143,12.12121212,11.29032258,14.14213562,13.0367269,18.56071119,17.44788157,3.0,2.857142857,1.0,0.571428571,2.666666667,2.545454545,2.828427125,2.691800385,3.16227766,3.023715784,11.5,12.14285714,4.5,6.142857143,9.739130435,10.31578947,10.58300524,11.22673408,12.34908904,12.93389788,2.495,2.63,0.945,1.301428571,2.137074148,2.259322034,2.309112384,2.444418445,2.667967391,2.791361675,12.355,13.07,5.005,6.77,10.32747875,10.96185567,11.29583994,12.0110266,13.33026819,13.97725653,786.9,682.3142857,732.1,619.6857143,105.7837082,93.3735658,288.5155108,227.569288,1074.793943,995.2813787,ox
MnBr2,mp-28306,2.987286315,287.6166667,971.15,698.0,3.035541833,30.2358929,9.771549331,-0.81314119,-4.958327707,3.825775716,39.16622248,67.4210225,71.582015,12.4829775,34.95665167,65.10980381,69.39246706,66.25533599,70.52396924,68.56689436,72.54306128,1.275,1.233333333,0.125,0.3,1.262745098,1.22278481,1.268857754,1.227932721,1.281112798,1.238951169,30.0,31.66666667,5.0,15.0,29.16666667,30.88235294,29.58039892,31.28662373,30.41381265,32.01562119,4.0,4.0,0.0,1.333333333,4.0,4.0,4.0,4.0,4.0,4.0,12.0,13.66666667,5.0,9.0,9.916666667,11.51612903,10.90871211,12.64732351,13.0,14.45683229,2.255,2.49,0.705,1.456666667,2.0345898,2.271287129,2.141961718,2.385823837,2.362636239,2.57718839,13.565,15.63666667,6.215,10.73666667,10.71750829,12.64933295,12.0574873,14.22044885,14.92097349,16.69849594,892.4,683.5333333,626.6,329.1333333,452.4318691,366.6234639,635.4134087,475.2140172,1090.415205,903.4489987,hal
MnCl2,mp-28233,2.966212153,304.4166667,925.15,652.0,3.424149217,42.67274313,11.69501015,-1.482180655,-5.371983463,2.673234319,47.6922164,45.1955225,41.948015,9.7425225,5.322651667,43.09538648,40.2063725,44.13296398,41.02605211,46.23366737,42.94189565,1.2,1.133333333,0.2,0.2,1.166666667,1.105263158,1.183215957,1.118688942,1.216552506,1.148912529,21.0,19.66666667,4.0,3.0,20.23809524,19.02985075,20.61552813,19.33211117,21.37755833,20.02498439,3.5,3.333333333,0.5,0.666666667,3.428571429,3.272727273,3.464101615,3.301927249,3.535533906,3.366501646,12.0,13.66666667,5.0,9.0,9.916666667,11.51612903,10.90871211,12.64732351,13.0,14.45683229,2.355,2.623333333,0.805,1.59,2.079830149,2.347284345,2.213142562,2.49211811,2.488784844,2.730915597,12.37,14.04333333,5.02,9.143333333,10.33278092,11.94918978,11.30559596,13.05055059,13.34980524,14.81943206,845.3,620.7333333,673.7,391.9333333,308.3643677,243.6382104,510.5491161,354.9747377,1080.927278,888.1167566,hal
MnF2,mp-560902,3.052751639,587.13,1129.15,856.0,4.883884494,94.91392676,29.28089135,-2.991996828,-6.432649023,3.744000315,77.15013553,36.9682241,30.9782838,17.9698209,5.647079533,28.23330456,24.29654862,32.30688982,27.06673061,41.10430703,35.30848546,0.95,0.8,0.45,0.133333333,0.736842105,0.636363636,0.836660027,0.704729873,1.051189802,0.905538514,17.0,14.33333333,8.0,2.333333333,13.23529412,11.44067797,15.0,12.65148998,18.78829423,16.19670748,3.0,2.666666667,1.0,0.0,2.666666667,2.4,2.828427125,2.5198421,3.16227766,2.828427125,12.0,13.66666667,5.0,9.0,9.916666667,11.51612903,10.90871211,12.64732351,13.0,14.45683229,2.765,3.17,1.215,2.136666667,2.231103074,2.613983051,2.483747169,2.906470688,3.020173836,3.370623088,9.275,9.916666667,1.925,5.016666667,8.875471698,9.535135135,9.073036978,9.732874606,9.472658022,10.08137722,786.265,542.02,732.735,470.6466667,103.4156042,78.90468797,285.1527135,163.2741457,1074.761941,878.0835043,hal
MnI2,mp-28013,2.988625835,209.9166667,974.15,701.0,2.622356277,20.79783126,9.001645722,-0.453804817,-4.523713017,4.463106049,26.51030546,90.9212575,102.9156617,35.9832125,66.29029833,76.68045598,88.33347827,83.49780526,96.000983,97.7827523,108.36309,1.4,1.4,0.0,0.466666667,1.4,1.4,1.4,1.4,1.4,1.4,39.0,43.66666667,14.0,27.0,33.97435897,38.59223301,36.40054945,41.2569624,41.43669871,45.61797891,4.5,4.666666667,0.5,2.0,4.444444444,4.615384615,4.472135955,4.641588834,4.527692569,4.69041576,12.0,13.66666667,5.0,9.0,9.916666667,11.51612903,10.90871211,12.64732351,13.0,14.45683229,2.105,2.29,0.555,1.256666667,1.958669834,2.147395833,2.030517175,2.221766038,2.17693592,2.349021073,16.535,19.59666667,9.185,14.69666667,11.43283943,14.03082632,13.74925453,16.94115786,18.91482091,21.4247466,952.925,764.2333333,566.075,248.4333333,616.6541438,514.7307035,766.5671203,610.3060269,1108.380332,932.1421288,hal
MoF6,mp-557259,2.463370327,-168.9471429,290.65,17.5,4.342982133,47.79234037,15.74081812,-2.662566002,-4.92512828,2.946658353,56.31214325,57.4692016,29.99005989,38.4707984,2.578631314,31.71623674,21.4566492,42.69317045,23.94341236,69.15715048,40.30264001,0.975,0.635714286,0.475,0.221428571,0.743589744,0.551630435,0.851469318,0.582139222,1.084550598,0.717386128,25.5,13.71428571,16.5,1.714285714,14.82352941,10.13793103,19.4422221,11.2154036,30.3726851,17.92842914,3.5,2.428571429,1.5,1.0,2.857142857,2.1875,3.16227766,2.279704562,3.807886553,2.645751311,11.5,15.42857143,5.5,13.71428571,8.869565217,13.47169811,10.09950494,14.6499104,12.74754878,15.90148241,3.07,3.72,0.91,3.102857143,2.800260586,3.552396694,2.932030013,3.647242145,3.202030606,3.774122415,10.29,10.94,0.91,8.26,10.20952381,10.89792531,10.24968292,10.9198294,10.33015973,10.9585218,1474.765,459.5971429,1421.235,367.8314286,105.1170051,62.25986358,393.7294503,94.66674204,2048.131034,1095.706476,hal
MoI3,mp-864733,3.079235529,186.0125,1200.15,927.0,2.459283338,11.31867298,5.704098388,0.102722076,-3.751693508,4.122189776,6.058693719,111.422235,119.1633525,15.482235,71.1933525,109.2709624,117.4294331,110.341356,118.333475,112.4927289,119.9153004,1.425,1.4125,0.025,0.6875,1.424561404,1.412173913,1.424780685,1.412335994,1.425219281,1.412665919,47.5,50.25,5.5,29.25,46.86315789,49.74301676,47.18050445,50.00566704,47.81736086,50.47524146,5.0,5.0,0.0,2.5,5.0,5.0,5.0,5.0,5.0,5.0,11.5,14.25,5.5,11.25,8.869565217,11.65714286,10.09950494,13.10311352,12.74754878,15.0249792,2.41,2.535,0.25,1.455,2.38406639,2.514485777,2.396998123,2.525077228,2.422932108,2.544228763,17.55,21.635,8.17,16.945,13.74664387,17.91708875,15.53234045,19.98729087,19.35849684,22.76257674,1641.425,1014.1375,1254.575,433.8625,682.527438,493.812063,1058.450566,639.8918669,2065.970586,1486.251557,hal
MoO3,mp-18856,3.028632245,303.05,1068.15,795.0,6.139837807,82.55742282,33.83390964,-2.018161948,-7.031069834,4.118450077,33.60842367,55.9697,35.98455,39.9703,11.98545,27.42523966,20.20914314,39.1788519,25.03673547,68.77668355,49.93101742,1.025,0.8125,0.425,0.0875,0.848780488,0.703030303,0.932737905,0.748092737,1.109617051,0.891978139,25.0,16.5,17.0,4.5,13.44,10.02985075,18.33030278,12.10960042,30.23243292,22.11334439,3.5,2.75,1.5,0.25,2.857142857,2.352941176,3.16227766,2.514866859,3.807886553,3.041381265,11.0,13.5,5.0,10.5,8.727272727,11.29411765,9.797958971,12.52067664,12.08304597,14.17744688,2.8,3.12,0.64,2.04,2.653714286,2.996129032,2.725876006,3.062190958,2.872211691,3.168848371,13.37,15.365,3.99,10.675,12.17926702,14.31532308,12.76075233,14.88377171,13.95267,15.74875551,1475.4,765.1,1420.6,682.9,107.5645927,72.60868372,398.3726898,147.7525749,2048.147827,1448.777512,ox
Na2O2,mp-2340,2.976877049,735.315,948.15,675.0,3.562458243,55.93486834,29.12645754,-1.313425711,-4.210404948,2.524002742,79.29976224,19.49458464,19.49458464,3.49518464,3.49518464,18.86793289,18.86793289,19.1786995,19.1786995,19.80543223,19.80543223,1.2,1.2,0.6,0.6,0.9,0.9,1.039230485,1.039230485,1.341640786,1.341640786,9.5,9.5,1.5,1.5,9.263157895,9.263157895,9.38083152,9.38083152,9.617692031,9.617692031,2.5,2.5,0.5,0.5,2.4,2.4,2.449489743,2.449489743,2.549509757,2.549509757,8.5,8.5,7.5,7.5,1.882352941,1.882352941,4.0,4.0,11.33578405,11.33578405,2.185,2.185,1.255,1.255,1.46416476,1.46416476,1.788630761,1.788630761,2.519771815,2.519771815,20.57,20.57,3.21,3.21,20.06907146,20.06907146,20.31799203,20.31799203,20.81895771,20.81895771,212.835,212.835,158.035,158.035,95.4902906,95.4902906,142.5611307,142.5611307,265.0920566,265.0920566,ox
NaCl,mp-22862,3.030943621,802.615,1073.85,800.7,3.144401875,32.03727957,15.18653353,-2.105086814,-3.388123805,2.105306084,71.15475429,29.22138464,29.22138464,6.23161536,6.23161536,27.89245959,27.89245959,28.54919071,28.54919071,29.87845964,29.87845964,1.4,1.4,0.4,0.4,1.285714286,1.285714286,1.341640786,1.341640786,1.456021978,1.456021978,14.0,14.0,3.0,3.0,13.35714286,13.35714286,13.67479433,13.67479433,14.31782106,14.31782106,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,9.0,8.0,8.0,1.888888889,1.888888889,4.123105626,4.123105626,12.04159458,12.04159458,2.045,2.045,1.115,1.115,1.437066015,1.437066015,1.714292857,1.714292857,2.329216607,2.329216607,20.585,20.585,3.195,3.195,20.08910372,20.08910372,20.33554032,20.33554032,20.83147258,20.83147258,271.235,271.235,99.635,99.635,234.6352499,234.6352499,252.2722577,252.2722577,288.9559801,288.9559801,hal
NaF,mp-682,3.103512954,1056.95,1269.15,996.0,3.95963582,61.79909909,31.31217733,-2.957881431,-4.324268,2.692672574,90.22776515,20.99408624,20.99408624,1.99568304,1.99568304,20.80437802,20.80437802,20.89901687,20.89901687,21.08872703,21.08872703,1.15,1.15,0.65,0.65,0.782608696,0.782608696,0.948683298,0.948683298,1.320984481,1.320984481,10.0,10.0,1.0,1.0,9.9,9.9,9.949874371,9.949874371,10.04987562,10.04987562,2.5,2.5,0.5,0.5,2.4,2.4,2.449489743,2.449489743,2.549509757,2.549509757,9.0,9.0,8.0,8.0,1.888888889,1.888888889,4.123105626,4.123105626,12.04159458,12.04159458,2.455,2.455,1.525,1.525,1.507698574,1.507698574,1.923902284,1.923902284,2.890095154,2.890095154,17.49,17.49,6.29,6.29,15.22790166,15.22790166,16.31980392,16.31980392,18.58666726,18.58666726,212.2,212.2,158.67,158.67,93.55641423,93.55641423,140.8995071,140.8995071,264.9622783,264.9622783,hal
NbO2,mp-557057,3.337489212,1221.95,2175.15,1902.0,7.506926525,195.9392356,96.15151763,-2.907811129,-9.105356455,5.675253089,57.10436013,54.45289,41.63506,38.45349,20.30252667,27.29784105,22.09648323,38.55445936,28.75748997,66.66174407,55.20735774,1.025,0.883333333,0.425,0.083333333,0.848780488,0.745714286,0.932737905,0.805174788,1.109617051,0.969965635,24.5,19.0,16.5,8.333333333,13.3877551,10.93333333,18.11077028,13.79286896,29.53811098,24.55605832,3.5,3.0,1.5,0.333333333,2.857142857,2.5,3.16227766,2.714417617,3.807886553,3.31662479,10.5,12.33333333,5.5,9.0,7.619047619,9.230769231,8.94427191,10.85767047,11.85326959,13.37908816,2.52,2.826666667,0.92,1.76,2.184126984,2.486746988,2.346060528,2.665297074,2.682685222,2.956754978,14.095,15.18333333,3.265,7.963333333,13.33868748,14.45480267,13.7116301,14.83346574,14.46821516,15.49223569,1402.4,953.2,1347.6,880.1333333,107.4586423,81.38906891,388.2009789,202.13023,1944.929695,1588.34359,ox
Nd2O3,mp-1045,3.399007061,1954.47,2506.15,2233.0,7.666026142,151.7263882,60.83034742,-3.790726352,-8.245382917,6.39558306,73.35317022,80.1207,67.29644,64.1213,48.09716,28.80386036,24.82959221,48.03941564,38.55661616,102.620016,92.06459855,1.225,1.1,0.625,0.38,0.906122449,0.822222222,1.053565375,0.941368023,1.375227254,1.258967831,34.0,28.8,26.0,19.2,14.11764706,12.24489796,21.9089023,17.91077971,42.80186912,38.44996749,5.0,4.4,3.0,2.0,3.2,2.857142857,4.0,3.482202253,5.830951895,5.291502622,11.0,12.0,5.0,7.2,8.727272727,9.6,9.797958971,10.80768031,12.08304597,12.9614814,2.29,2.52,1.15,1.608,1.712489083,1.90368932,1.980303007,2.21155124,2.562537805,2.760434748,18.975,18.652,1.615,2.18,18.83754414,18.52225101,18.90614715,18.58627554,19.04360391,18.71900104,675.9,551.68,621.1,485.92,105.1569759,88.83117532,266.600075,194.2872609,917.9357385,821.3923691,ox
NdB6,mp-1929,3.44919289,614.4357143,2813.15,2540.0,6.622647354,201.5071081,145.4913681,-0.47532155,-6.881676844,4.908783998,18.33135174,77.5265,29.87257143,66.7155,11.33942857,20.11441587,12.45722099,39.48924236,15.65353469,102.2805756,55.42951881,1.35,0.992857143,0.5,0.464285714,1.164814815,0.921129707,1.25399362,0.949881274,1.439618005,1.052717572,32.5,12.85714286,27.5,4.285714286,9.230769231,5.753424658,17.32050808,7.130808176,42.57346591,23.14550249,5.0,2.857142857,3.0,0.571428571,3.2,2.24,4.0,2.438027308,5.830951895,3.545621042,9.5,12.0,3.5,10.28571429,8.210526316,11.14285714,8.831760866,11.64053798,10.12422837,12.24744871,1.59,1.911428571,0.45,1.585714286,1.462641509,1.833243243,1.524991803,1.877269183,1.652452722,1.937199746,12.49,6.704285714,8.1,0.821428571,7.236997598,4.94591339,9.507370825,5.474558071,14.88657449,8.779690037,1823.0,2198.714286,526.0,1828.142857,1671.230389,2105.080545,1745.466413,2157.913396,1897.367914,2229.318121,bor
NdBr3,mp-27975,2.980980004,433.55,957.15,684.0,4.11324647,35.55757844,12.03643487,-1.909830818,-4.329561525,4.632192477,56.31214325,112.073,95.9885,32.169,23.8675,102.8393348,89.93240948,107.3569409,92.61883722,116.5984644,99.94961507,1.5,1.325,0.35,0.4,1.418333333,1.270149254,1.458595215,1.295138794,1.54029218,1.359227722,47.5,41.25,12.5,11.25,44.21052632,39.06976744,45.82575695,40.04873897,49.11720676,42.64680527,6.0,5.0,2.0,1.0,5.333333333,4.571428571,5.656854249,4.75682846,6.32455532,5.291502622,11.5,14.25,5.5,11.25,8.869565217,11.65714286,10.09950494,13.10311352,12.74754878,15.0249792,2.05,2.505,0.91,1.935,1.64604878,2.115611285,1.836954001,2.331819856,2.242899909,2.62604265,20.185,19.9825,0.405,9.6875,20.17687392,19.97646597,20.18093655,19.97946258,20.18906263,19.98557793,781.4,523.6,515.6,124.9,441.1858203,331.7384527,587.1478519,395.0492362,936.1780386,688.1420493,hal
NdCl3,mp-23183,3.013321846,578.2,1031.15,758.0,4.621381481,56.53967994,16.49961063,-2.733451921,-4.865875956,3.972957571,63.94411175,89.8475,62.65025,54.3945,9.47075,56.91657115,43.69108077,71.51091963,50.3515306,105.0301618,78.38446943,1.425,1.2125,0.425,0.2875,1.298245614,1.129770992,1.360147051,1.166253425,1.487027236,1.26713259,38.5,27.75,21.5,2.25,26.49350649,20.7106599,31.93743885,23.30099698,44.09648512,33.41780962,5.5,4.25,2.5,0.25,4.363636364,3.555555556,4.898979486,3.833658625,6.041522987,4.769696007,11.5,14.25,5.5,11.25,8.869565217,11.65714286,10.09950494,13.10311352,12.74754878,15.0249792,2.15,2.655,1.01,2.085,1.675534884,2.189908815,1.897998946,2.449015449,2.375415753,2.795371174,18.99,18.19,1.6,7.895,18.85519221,18.0929813,18.92247605,18.14006225,19.0572847,18.24269991,734.3,452.95,562.7,195.55,303.0984611,219.1357259,471.7681634,284.526654,925.1096043,665.3098301,hal
NdI3,mp-864617,3.020423439,433.7625,1048.15,775.0,3.548878665,12.56294663,6.8570888,-1.406043344,-3.741085945,3.803891393,43.87562636,135.573235,131.2388525,8.668765,59.1178525,135.0189406,130.8360109,135.2958039,131.0329817,135.8500995,131.4534025,1.625,1.5125,0.225,0.5875,1.593846154,1.490647482,1.609347694,1.501028571,1.640502972,1.525,56.5,54.75,3.5,24.75,56.28318584,54.59227468,56.39148872,54.66945127,56.60830328,54.83383992,6.5,5.75,1.5,1.75,6.153846154,5.517241379,6.32455532,5.623413252,6.670832032,5.894913061,11.5,14.25,5.5,11.25,8.869565217,11.65714286,10.09950494,13.10311352,12.74754878,15.0249792,1.9,2.28,0.76,1.71,1.596,1.995,1.741378764,2.152223853,2.046362627,2.373099239,23.155,24.4375,2.565,14.1425,22.87086158,24.21190079,23.01249226,24.32861075,23.29663602,24.53825228,841.925,614.3875,455.075,34.1125,595.9491047,469.1557207,708.3392196,523.4701778,957.042821,729.9259838,hal
NiBr2,mp-27637,3.092071173,482.95,1236.15,963.0,2.961357817,39.84253376,12.73517908,-0.395447167,-3.413338793,4.972529824,24.0902461,69.2987,72.8338,10.6053,33.70486667,67.67569137,71.31357519,68.48238776,72.09560155,70.1055077,73.5169224,1.25,1.216666667,0.1,0.316666667,1.242,1.20974026,1.245993579,1.21313691,1.25399362,1.220314167,31.5,32.66666667,3.5,14.0,31.11111111,32.30769231,31.30495168,32.49112184,31.69384798,32.83291032,4.0,4.0,0.0,1.333333333,4.0,4.0,4.0,4.0,4.0,4.0,13.5,14.66666667,3.5,8.0,12.59259259,13.78378378,13.03840481,14.24402129,13.94632568,15.03329638,2.435,2.61,0.525,1.336666667,2.321806982,2.50159292,2.37773001,2.557833453,2.490953633,2.65652028,13.185,15.38333333,6.595,10.99,9.886249526,11.86439927,11.41710121,13.71237441,14.74239635,16.59241694,996.9,753.2,731.1,398.8,460.7306651,370.2260197,677.7185256,496.0794427,1236.251115,1020.993516,hal
NiCl2,mp-27396,3.105220559,583.75,1274.15,1001.0,3.050070473,41.50425963,12.6823645,-0.764591906,-3.527099823,3.221310302,32.33661538,47.0732,43.1998,11.6202,4.070866667,44.20470905,40.84388576,45.61641273,41.94032097,48.48623729,44.56734837,1.175,1.116666667,0.175,0.216666667,1.14893617,1.094594595,1.161895004,1.10520945,1.187960437,1.128789913,22.5,20.66666667,5.5,2.0,21.15555556,19.56164384,21.81742423,20.07637464,23.16246964,21.30727575,3.5,3.333333333,0.5,0.666666667,3.428571429,3.272727273,3.464101615,3.301927249,3.535533906,3.366501646,13.5,14.66666667,3.5,8.0,12.59259259,13.78378378,13.03840481,14.24402129,13.94632568,15.03329638,2.535,2.743333333,0.625,1.47,2.380907298,2.594097421,2.456745815,2.671791174,2.610909803,2.805904489,11.99,13.79,5.4,9.396666667,9.557973311,11.24632974,10.70514362,12.58427479,13.14990874,14.69979932,949.8,690.4,778.2,461.6,312.1970941,245.2239497,544.5409076,370.5607657,1227.890581,1007.451756,hal
OsF6,mp-22626,2.484655673,-212.9185714,305.25,32.1,4.040414034,56.78676904,18.35980937,-2.061909717,-4.883429039,4.496786204,54.71072788,104.6142016,43.46005989,85.6157984,10.89136869,34.54661208,21.80190843,60.11710439,26.40307539,135.182085,74.02035323,0.9,0.614285714,0.4,0.242857143,0.722222222,0.548192771,0.806225775,0.573128376,0.98488578,0.675066134,42.5,18.57142857,33.5,3.142857143,16.09411765,10.29677419,26.15339366,12.20702424,54.11561697,29.90938696,4.0,2.571428571,2.0,0.857142857,3.0,2.210526316,3.464101615,2.339861626,4.472135955,2.927700219,12.5,15.71428571,4.5,13.42857143,10.88,14.64615385,11.66190379,15.26452728,13.28533026,16.02676333,3.09,3.725714286,0.89,3.097142857,2.833656958,3.567636787,2.959053903,3.656815223,3.215618137,3.777421645,9.81,10.80285714,1.39,8.397142857,9.61304791,10.69552819,9.711024663,10.75269124,9.907986677,10.84656891,1679.765,518.1685714,1626.235,426.4028571,105.3541299,62.28358639,420.6782381,96.47445413,2338.001439,1250.532959,hal
OsO4,mp-540783,2.496583734,-391.29,313.75,40.6,5.938192363,66.96300339,28.76850588,-1.540625068,-7.182624333,4.509052699,31.91409709,103.1147,50.84552,87.1153,25.24648,29.51631399,19.58739775,55.16852238,26.25057124,134.9878396,86.26862246,0.95,0.74,0.35,0.22,0.821052632,0.672413793,0.883176087,0.700341192,1.012422837,0.791201618,42.0,21.6,34.0,8.8,14.47619048,9.743589744,24.65765601,12.54973941,54.03702434,34.73326935,4.0,2.8,2.0,0.4,3.0,2.307692308,3.464101615,2.491461879,4.472135955,3.224903099,12.0,14.4,4.0,11.2,10.66666667,13.33333333,11.3137085,13.92880901,12.64911064,14.75127113,2.82,3.192,0.62,2.312,2.683687943,3.091503268,2.750999818,3.145801319,2.887351728,3.230306487,12.89,15.572,4.47,12.204,11.33989139,14.319279,12.0901282,15.02111583,13.64305684,15.97732643,1680.4,705.04,1625.6,617.36,107.8129017,68.21730879,425.6392839,124.4185159,2338.016151,1479.300386,ox
PbBr2,mp-862868,2.808987011,266.7466667,644.15,371.0,2.849343948,14.81536717,6.357574993,-0.926518735,-3.255332945,5.137049314,9.446106116,143.552,122.336,63.648,15.79733333,115.3317878,100.4813362,128.6705436,109.7763864,157.0294387,136.2609487,1.475,1.366666667,0.325,0.166666667,1.403389831,1.307368421,1.438749457,1.33522994,1.510380747,1.400595112,58.5,50.66666667,23.5,4.0,49.05982906,43.26633166,53.57238094,46.48540799,63.04363568,55.29918625,5.0,4.666666667,1.0,0.666666667,4.8,4.5,4.898979486,4.57885697,5.099019514,4.760952286,15.5,16.0,1.5,6.666666667,15.35483871,15.86666667,15.42724862,15.93462911,15.5724115,16.0623784,2.645,2.75,0.315,1.196666667,2.607485822,2.715275591,2.626175927,2.733042893,2.663691048,2.765989877,19.02,19.27333333,0.76,7.1,18.98963197,19.24597513,19.00480992,19.25977086,19.03517796,19.28664823,433.205,377.4033333,167.405,23.00333333,368.5140707,326.4620891,399.5524221,348.7927941,464.425458,409.0768681,hal
